date,label,risk_multiplier,rain_anom_30d,dry_frac_30d
2022-03-22,crisis,0.4,-0.7761,0.9
2022-03-23,crisis,0.4,-0.6932,0.8667
2022-03-24,crisis,0.4,-0.6686,0.8333
2022-03-25,crisis,0.4,-0.6557,0.8
2022-03-28,crisis,0.36,-0.6288,0.7667
2022-03-29,crisis,0.4,-0.6306,0.7667
2022-03-30,crisis,0.4,-0.5372,0.7333
2022-03-31,crisis,0.4,-0.4445,0.7
2022-04-01,crisis,0.4,-0.3245,0.6667
2022-04-04,crisis,0.4,-0.2931,0.6333
2022-04-05,crisis,0.4,-0.295,0.6333
2022-04-06,calm_bull,1.0,-0.294,0.6333
2022-04-07,calm_bull,1.0,-0.2965,0.6333
2022-04-08,calm_bull,1.0,-0.299,0.6333
2022-04-11,calm_bull,1.0,-0.3043,0.6333
2022-04-12,calm_bull,1.0,-0.2974,0.6
2022-04-13,calm_bull,1.0,-0.2892,0.5667
2022-04-14,calm_bull,1.0,-0.2852,0.5333
2022-04-18,calm_bull,1.0,-0.1591,0.5
2022-04-19,calm_bull,1.0,-0.1631,0.5
2022-04-20,calm_bull,1.0,-0.2097,0.5
2022-04-21,calm_bull,1.0,-0.3954,0.5333
2022-04-22,calm_bull,1.0,-0.4827,0.5667
2022-04-25,calm_bull,1.0,-0.4169,0.5667
2022-04-26,calm_bull,1.0,-0.4111,0.5667
2022-04-27,calm_bull,1.0,-0.412,0.5667
2022-04-28,calm_bull,1.0,-0.4123,0.5667
2022-04-29,crisis,0.4,-0.4047,0.5667
2022-05-02,crisis,0.4,-0.2204,0.5667
2022-05-03,crisis,0.4,-0.1975,0.5333
2022-05-04,crisis,0.4,-0.1406,0.5
2022-05-05,crisis,0.4,-0.1402,0.5
2022-05-06,crisis,0.36,-0.1405,0.5
2022-05-09,crisis,0.36,-0.1303,0.4667
2022-05-10,crisis,0.36,-0.133,0.4667
2022-05-11,crisis,0.4,-0.0834,0.4333
2022-05-12,crisis,0.36,0.0485,0.4333
2022-05-13,crisis,0.4,0.0905,0.4333
2022-05-16,crisis,0.4,0.2743,0.4333
2022-05-17,crisis,0.4,0.3263,0.4
2022-05-18,crisis,0.4,0.4785,0.3667
2022-05-19,crisis,0.4,0.7787,0.3333
2022-05-20,crisis,0.4,0.9264,0.3333
2022-05-23,crisis,0.36,1.2127,0.2667
2022-05-24,crisis,0.4,1.1153,0.3
2022-05-25,crisis,0.4,1.1837,0.2667
2022-05-26,crisis,0.4,1.3003,0.2667
2022-05-27,crisis,0.4,1.469,0.2333
2022-05-31,euphoric,0.85,1.3233,0.2
2022-06-01,euphoric,0.765,1.1661,0.2
2022-06-02,euphoric,0.765,1.2765,0.2
2022-06-03,euphoric,0.765,1.2347,0.2
2022-06-06,euphoric,0.765,1.3158,0.1333
2022-06-07,euphoric,0.765,1.3552,0.1333
2022-06-08,euphoric,0.85,1.3511,0.1
2022-06-09,euphoric,0.85,1.3955,0.0667
2022-06-10,euphoric,0.85,1.3461,0.0667
2022-06-13,euphoric,0.85,1.1686,0.1
2022-06-14,euphoric,0.85,1.0167,0.1
2022-06-15,euphoric,0.85,0.9001,0.1
2022-06-16,euphoric,0.85,0.8976,0.1
2022-06-17,calm_bull,1.0,0.7777,0.1
2022-06-21,calm_bull,1.0,0.1696,0.1667
2022-06-22,calm_bull,1.0,0.1042,0.1667
2022-06-23,calm_bull,1.0,0.1078,0.1333
2022-06-24,calm_bull,1.0,0.1531,0.1333
2022-06-27,calm_bull,1.0,-0.0649,0.1333
2022-06-28,calm_bull,1.0,-0.1201,0.1333
2022-06-29,calm_bull,1.0,-0.1089,0.1333
2022-06-30,calm_bull,1.0,-0.0851,0.1333
2022-07-01,calm_bull,1.0,-0.0585,0.1333
2022-07-05,calm_bull,1.0,-0.1339,0.1
2022-07-06,calm_bull,1.0,-0.084,0.1
2022-07-07,calm_bull,1.0,-0.1053,0.1
2022-07-08,calm_bull,1.0,0.0207,0.1
2022-07-11,calm_bull,1.0,0.3938,0.1
2022-07-12,calm_bull,1.0,0.5112,0.1
2022-07-13,calm_bull,0.9,0.6205,0.0667
2022-07-14,calm_bull,0.9,0.6789,0.0667
2022-07-15,crisis,0.36,0.6478,0.0667
2022-07-18,crisis,0.4,0.7179,0.0667
2022-07-19,crisis,0.4,0.7976,0.0333
2022-07-20,crisis,0.4,0.9187,0.0
2022-07-21,crisis,0.4,0.9914,0.0
2022-07-22,crisis,0.36,0.9937,0.0
2022-07-25,crisis,0.36,0.8098,0.0333
2022-07-26,crisis,0.4,0.7851,0.0333
2022-07-27,crisis,0.4,0.7651,0.0333
2022-07-28,crisis,0.4,0.7578,0.0333
2022-07-29,crisis,0.4,0.7853,0.0333
2022-08-01,crisis,0.4,0.7492,0.0333
2022-08-02,crisis,0.36,0.7438,0.0333
2022-08-03,crisis,0.4,0.7402,0.0333
2022-08-04,crisis,0.4,0.7111,0.0333
2022-08-05,crisis,0.4,0.6821,0.0333
2022-08-08,crisis,0.4,0.9322,0.0333
2022-08-09,crisis,0.4,0.7409,0.0333
2022-08-10,crisis,0.4,0.6912,0.0333
2022-08-11,crisis,0.4,0.656,0.0333
2022-08-12,crisis,0.4,0.5635,0.0333
2022-08-15,crisis,0.4,0.5804,0.0333
2022-08-16,crisis,0.4,0.6033,0.0333
2022-08-17,crisis,0.4,0.5686,0.0333
2022-08-18,crisis,0.4,0.5405,0.0333
2022-08-19,crisis,0.4,0.54,0.0333
2022-08-22,calm_bull,1.0,0.5263,0.0333
2022-08-23,calm_bull,1.0,0.567,0.0
2022-08-24,calm_bull,0.9,0.5672,0.0
2022-08-25,calm_bull,0.9,0.5943,0.0
2022-08-26,calm_bull,0.9,0.6445,0.0
2022-08-29,euphoric,0.765,0.5557,0.0333
2022-08-30,euphoric,0.85,0.5733,0.0333
2022-08-31,euphoric,0.85,0.56,0.0333
2022-09-01,euphoric,0.85,0.5716,0.0333
2022-09-02,euphoric,0.85,0.5426,0.0333
2022-09-06,euphoric,0.85,0.3669,0.0333
2022-09-07,euphoric,0.85,0.217,0.0333
2022-09-08,euphoric,0.85,0.254,0.0333
2022-09-09,euphoric,0.85,0.2701,0.0333
2022-09-12,calm_bull,1.0,0.2251,0.0667
2022-09-13,calm_bull,1.0,0.1634,0.0667
2022-09-14,calm_bull,1.0,0.2685,0.0667
2022-09-15,calm_bull,1.0,0.2381,0.0667
2022-09-16,calm_bull,1.0,0.3221,0.0667
2022-09-19,calm_bull,1.0,0.4148,0.0667
2022-09-20,calm_bull,1.0,0.5136,0.0667
2022-09-21,calm_bull,1.0,0.5558,0.0667
2022-09-22,calm_bull,1.0,0.6419,0.0667
2022-09-23,calm_bull,1.0,0.7296,0.0667
2022-09-26,calm_bull,1.0,0.8092,0.0667
2022-09-27,calm_bull,1.0,0.8446,0.0667
2022-09-28,calm_bull,1.0,0.8846,0.0333
2022-09-29,calm_bull,1.0,0.8597,0.0333
2022-09-30,calm_bull,1.0,0.8838,0.0333
2022-10-03,calm_bull,1.0,0.895,0.0333
2022-10-04,calm_bull,1.0,0.8221,0.0667
2022-10-05,calm_bull,1.0,0.8,0.0667
2022-10-06,calm_bull,1.0,0.7102,0.0667
2022-10-07,calm_bull,1.0,0.6389,0.0667
2022-10-10,calm_bull,1.0,0.7211,0.0333
2022-10-11,calm_bull,1.0,0.8746,0.0333
2022-10-12,calm_bull,1.0,0.8183,0.0333
2022-10-13,calm_bull,0.9,0.9464,0.0333
2022-10-14,calm_bull,0.9,0.7614,0.0333
2022-10-17,calm_bull,0.9,0.5672,0.1
2022-10-18,crisis,0.36,0.4265,0.1333
2022-10-19,crisis,0.36,0.3095,0.1667
2022-10-20,crisis,0.36,0.1394,0.1667
2022-10-21,crisis,0.36,0.0177,0.2
2022-10-24,crisis,0.36,-0.2391,0.2333
2022-10-25,crisis,0.36,-0.3302,0.2333
2022-10-26,crisis,0.36,-0.3837,0.2333
2022-10-27,crisis,0.36,-0.3753,0.2333
2022-10-28,crisis,0.36,-0.4051,0.2667
2022-10-31,crisis,0.36,-0.4981,0.3667
2022-11-01,crisis,0.36,-0.5048,0.4
2022-11-02,crisis,0.36,-0.5181,0.4333
2022-11-03,crisis,0.36,-0.5095,0.4333
2022-11-04,crisis,0.36,-0.5274,0.4333
2022-11-07,crisis,0.36,-0.562,0.5333
2022-11-08,crisis,0.36,-0.6153,0.5667
2022-11-09,crisis,0.36,-0.7438,0.6
2022-11-10,crisis,0.36,-0.9113,0.6333
2022-11-11,crisis,0.36,-0.9124,0.6667
2022-11-14,crisis,0.36,-1.0586,0.7333
2022-11-15,crisis,0.36,-1.1033,0.7667
2022-11-16,crisis,0.36,-1.1043,0.7667
2022-11-17,crisis,0.36,-1.0974,0.7667
2022-11-18,crisis,0.36,-1.0876,0.7667
2022-11-21,crisis,0.36,-0.5384,0.7
2022-11-22,crisis,0.36,-0.4634,0.7
2022-11-23,crisis,0.36,-0.3195,0.7
2022-11-25,crisis,0.36,-0.3186,0.7333
2022-11-28,crisis,0.36,-0.245,0.7
2022-11-29,crisis,0.36,-0.2449,0.7
2022-11-30,crisis,0.36,-0.2418,0.7
2022-12-01,crisis,0.36,-0.2408,0.7
2022-12-02,crisis,0.36,-0.2262,0.6667
2022-12-05,crisis,0.36,-0.2214,0.6333
2022-12-06,crisis,0.36,-0.2119,0.6
2022-12-07,crisis,0.36,-0.2088,0.6
2022-12-08,crisis,0.36,-0.2074,0.6
2022-12-09,crisis,0.36,-0.2066,0.6
2022-12-12,crisis,0.36,-0.215,0.6
2022-12-13,crisis,0.36,-0.2199,0.6
2022-12-14,crisis,0.36,-0.2208,0.6
2022-12-15,crisis,0.36,-0.2231,0.6
2022-12-16,crisis,0.36,-0.2248,0.6
2022-12-19,crisis,0.36,-0.5371,0.6333
2022-12-20,crisis,0.36,-0.7857,0.6667
2022-12-21,crisis,0.36,-0.7965,0.7
2022-12-22,crisis,0.36,-0.9304,0.7333
2022-12-23,crisis,0.36,-1.0804,0.7667
2022-12-27,crisis,0.36,-1.2825,0.8667
2022-12-28,crisis,0.36,-1.2817,0.8667
2022-12-29,crisis,0.36,-1.2794,0.8667
2022-12-30,crisis,0.36,-1.2811,0.8667
2023-01-03,crisis,0.36,-1.323,0.9667
2023-01-04,crisis,0.36,-1.3088,0.9333
2023-01-05,crisis,0.36,-1.2731,0.9333
2023-01-06,crisis,0.36,-1.2543,0.9
2023-01-09,crisis,0.36,-1.0515,0.8333
2023-01-10,crisis,0.36,-1.0519,0.8333
2023-01-11,crisis,0.36,-1.0452,0.8
2023-01-12,crisis,0.36,-1.0155,0.7667
2023-01-13,crisis,0.36,-1.0039,0.7333
2023-01-17,crisis,0.36,-1.0134,0.7333
2023-01-18,crisis,0.36,-1.015,0.7333
2023-01-19,crisis,0.36,-1.0168,0.7333
2023-01-20,crisis,0.36,-1.0186,0.7333
2023-01-23,crisis,0.36,-1.0241,0.7333
2023-01-24,crisis,0.36,-1.0193,0.7333
2023-01-25,crisis,0.36,-1.0212,0.7333
2023-01-26,crisis,0.4,-1.0238,0.7333
2023-01-27,crisis,0.4,-1.0206,0.7333
2023-01-30,crisis,0.4,-1.0306,0.7333
2023-01-31,crisis,0.4,-1.0341,0.7333
2023-02-01,crisis,0.4,-1.0354,0.7333
2023-02-02,crisis,0.4,-1.0345,0.7333
2023-02-03,crisis,0.4,-1.052,0.7667
2023-02-06,euphoric,0.85,-1.1563,0.8667
2023-02-07,euphoric,0.85,-1.3358,0.9
2023-02-08,euphoric,0.85,-1.3332,0.9
2023-02-09,euphoric,0.85,-1.3343,0.9
2023-02-10,euphoric,0.85,-1.3435,0.9333
2023-02-13,euphoric,0.85,-1.3889,1.0
2023-02-14,euphoric,0.765,-1.3849,1.0
2023-02-15,euphoric,0.85,-1.3831,1.0
2023-02-16,euphoric,0.765,-1.3828,1.0
2023-02-17,euphoric,0.765,-1.3825,1.0
2023-02-21,euphoric,0.765,-1.3628,0.9667
2023-02-22,euphoric,0.765,-1.3622,0.9667
2023-02-23,euphoric,0.765,-1.3683,0.9667
2023-02-24,euphoric,0.765,-1.3676,0.9667
2023-02-27,euphoric,0.765,-1.3709,0.9667
2023-02-28,euphoric,0.765,-1.3702,0.9667
2023-03-01,euphoric,0.85,-1.3696,0.9667
2023-03-02,euphoric,0.85,-1.3691,0.9667
2023-03-03,euphoric,0.85,-1.3692,0.9667
2023-03-06,euphoric,0.85,-1.3733,0.9667
2023-03-07,euphoric,0.85,-1.3727,0.9667
2023-03-08,euphoric,0.85,-1.3721,0.9667
2023-03-09,euphoric,0.85,-1.3714,0.9667
2023-03-10,euphoric,0.85,-1.3738,0.9667
2023-03-13,euphoric,0.85,-1.3711,0.9667
2023-03-14,euphoric,0.85,-1.3698,0.9667
2023-03-15,euphoric,0.85,-1.3692,0.9667
2023-03-16,euphoric,0.85,-1.3725,0.9667
2023-03-17,euphoric,0.85,-1.3735,0.9667
2023-03-20,euphoric,0.85,-1.3717,0.9667
2023-03-21,euphoric,0.85,-1.388,1.0
2023-03-22,euphoric,0.85,-1.3874,1.0
2023-03-23,euphoric,0.765,-1.3847,1.0
2023-03-24,euphoric,0.85,-1.3813,1.0
2023-03-27,euphoric,0.85,-1.3604,1.0
2023-03-28,crisis,0.36,-1.3552,1.0
2023-03-29,crisis,0.36,-1.3515,1.0
2023-03-30,crisis,0.36,-1.3478,1.0
2023-03-31,crisis,0.36,-1.3435,1.0
2023-04-03,crisis,0.4,-1.3167,0.9667
2023-04-04,crisis,0.4,-1.3112,0.9667
2023-04-05,crisis,0.4,-1.2943,0.9333
2023-04-06,crisis,0.4,-1.2861,0.9333
2023-04-10,crisis,0.4,-1.2448,0.9
2023-04-11,crisis,0.4,-1.2384,0.9
2023-04-12,crisis,0.4,-1.2285,0.9
2023-04-13,euphoric,0.765,-1.2201,0.9
2023-04-14,euphoric,0.765,-1.1907,0.8667
2023-04-17,euphoric,0.765,-0.9544,0.7667
2023-04-18,euphoric,0.765,-0.9468,0.7667
2023-04-19,euphoric,0.765,-0.9433,0.7667
2023-04-20,euphoric,0.765,-0.9399,0.7667
2023-04-21,euphoric,0.85,-0.936,0.7667
2023-04-24,euphoric,0.85,-0.9279,0.7667
2023-04-25,euphoric,0.85,-0.931,0.7667
2023-04-26,euphoric,0.85,-0.9306,0.7667
2023-04-27,euphoric,0.85,-0.9261,0.7667
2023-04-28,euphoric,0.85,-0.9195,0.7667
2023-05-01,euphoric,0.85,-0.9071,0.7667
2023-05-02,euphoric,0.85,-0.9045,0.7667
2023-05-03,euphoric,0.85,-0.9083,0.8
2023-05-04,euphoric,0.85,-0.905,0.8
2023-05-05,euphoric,0.85,-0.9119,0.8333
2023-05-08,euphoric,0.85,-0.6344,0.7667
2023-05-09,calm_bull,1.0,-0.4797,0.7667
2023-05-10,calm_bull,1.0,-0.3896,0.7333
2023-05-11,calm_bull,1.0,-0.3292,0.7
2023-05-12,calm_bull,1.0,-0.1946,0.6667
2023-05-15,calm_bull,1.0,-0.1118,0.6333
2023-05-16,calm_bull,1.0,-0.2092,0.6333
2023-05-17,calm_bull,1.0,-0.2857,0.6333
2023-05-18,calm_bull,1.0,-0.2652,0.6
2023-05-19,calm_bull,1.0,-0.2565,0.6
2023-05-22,calm_bull,0.9,-0.0468,0.5
2023-05-23,calm_bull,0.9,-0.0015,0.4667
2023-05-24,calm_bull,0.9,0.0291,0.4333
2023-05-25,calm_bull,1.0,0.1551,0.4
2023-05-26,calm_bull,1.0,0.2374,0.3667
2023-05-30,calm_bull,1.0,0.8879,0.2333
2023-05-31,calm_bull,1.0,0.9287,0.2
2023-06-01,calm_bull,1.0,1.0174,0.1667
2023-06-02,calm_bull,1.0,1.0826,0.1333
2023-06-05,calm_bull,1.0,1.3757,0.0333
2023-06-06,calm_bull,1.0,1.4767,0.0333
2023-06-07,calm_bull,0.9,1.265,0.0333
2023-06-08,calm_bull,1.0,1.1301,0.0333
2023-06-09,calm_bull,1.0,1.0791,0.0333
2023-06-12,calm_bull,1.0,0.9611,0.0333
2023-06-13,calm_bull,1.0,0.9425,0.0333
2023-06-14,calm_bull,1.0,0.996,0.0333
2023-06-15,calm_bull,1.0,0.9974,0.0333
2023-06-16,calm_bull,1.0,1.1457,0.0333
2023-06-20,calm_bull,1.0,1.3407,0.0
2023-06-21,calm_bull,0.9,1.2889,0.0
2023-06-22,calm_bull,0.9,1.2952,0.0
2023-06-23,calm_bull,0.9,1.3202,0.0
2023-06-26,crisis,0.36,1.2797,0.0
2023-06-27,crisis,0.36,1.0827,0.0
2023-06-28,crisis,0.36,1.1223,0.0
2023-06-29,crisis,0.36,1.1363,0.0
2023-06-30,crisis,0.36,1.3299,0.0
2023-07-03,crisis,0.36,1.4078,0.0
2023-07-05,crisis,0.36,1.2147,0.0333
2023-07-06,crisis,0.36,1.1567,0.0333
2023-07-07,crisis,0.36,1.1471,0.0333
2023-07-10,crisis,0.36,1.146,0.0333
2023-07-11,crisis,0.36,1.2929,0.0333
2023-07-12,crisis,0.36,1.2741,0.0667
2023-07-13,crisis,0.36,1.4358,0.0667
2023-07-14,crisis,0.36,1.4683,0.0667
2023-07-17,crisis,0.36,1.8285,0.0667
2023-07-18,crisis,0.36,1.8949,0.0667
2023-07-19,crisis,0.36,1.896,0.0667
2023-07-20,crisis,0.36,1.9642,0.0667
2023-07-21,crisis,0.36,1.9884,0.0667
2023-07-24,crisis,0.36,2.1577,0.0667
2023-07-25,crisis,0.36,2.204,0.0667
2023-07-26,crisis,0.36,2.087,0.0667
2023-07-27,crisis,0.36,2.2033,0.0667
2023-07-28,crisis,0.36,2.0473,0.0667
2023-07-31,crisis,0.4,2.0446,0.0667
2023-08-01,crisis,0.4,1.969,0.0667
2023-08-02,crisis,0.4,1.9868,0.0667
2023-08-03,crisis,0.4,2.0653,0.0333
2023-08-04,crisis,0.36,2.0617,0.0333
2023-08-07,crisis,0.4,1.9123,0.1
2023-08-08,crisis,0.36,1.7952,0.1
2023-08-09,crisis,0.36,1.7877,0.1
2023-08-10,crisis,0.36,1.6328,0.1
2023-08-11,crisis,0.36,1.6847,0.0667
2023-08-14,crisis,0.36,1.3437,0.0667
2023-08-15,crisis,0.36,1.2424,0.0667
2023-08-16,crisis,0.36,1.0797,0.0667
2023-08-17,crisis,0.36,1.0493,0.0667
2023-08-18,crisis,0.36,1.1531,0.0667
2023-08-21,crisis,0.36,1.0214,0.0667
2023-08-22,crisis,0.36,0.9673,0.0667
2023-08-23,crisis,0.36,0.8663,0.1
2023-08-24,crisis,0.36,0.701,0.1333
2023-08-25,crisis,0.36,0.7088,0.1333
2023-08-28,crisis,0.36,0.6481,0.1333
2023-08-29,crisis,0.36,0.5283,0.1333
2023-08-30,crisis,0.36,0.3397,0.1333
2023-08-31,crisis,0.36,0.5202,0.1333
2023-09-01,crisis,0.36,0.5234,0.1333
2023-09-05,crisis,0.36,0.9233,0.1
2023-09-06,crisis,0.36,0.9248,0.1
2023-09-07,crisis,0.36,1.0519,0.1
2023-09-08,crisis,0.36,1.0714,0.1
2023-09-11,crisis,0.36,1.3213,0.1
2023-09-12,crisis,0.36,1.3827,0.1
2023-09-13,crisis,0.36,1.3496,0.1
2023-09-14,crisis,0.36,1.3797,0.1
2023-09-15,crisis,0.4,1.4282,0.1
2023-09-18,crisis,0.4,1.3629,0.1
2023-09-19,crisis,0.4,1.3662,0.1
2023-09-20,crisis,0.4,1.3102,0.1
2023-09-21,crisis,0.4,1.2874,0.1
2023-09-22,crisis,0.4,1.3119,0.0667
2023-09-25,crisis,0.36,1.362,0.0333
2023-09-26,crisis,0.36,1.3383,0.0333
2023-09-27,crisis,0.36,1.4033,0.0333
2023-09-28,crisis,0.36,1.4359,0.0333
2023-09-29,crisis,0.36,1.5953,0.0333
2023-10-02,crisis,0.36,1.5285,0.0333
2023-10-03,crisis,0.36,1.5235,0.0333
2023-10-04,crisis,0.36,1.4391,0.0333
2023-10-05,crisis,0.36,1.2677,0.0333
2023-10-06,crisis,0.36,1.3677,0.0
2023-10-09,crisis,0.36,1.1975,0.0
2023-10-10,crisis,0.36,1.1162,0.0
2023-10-11,crisis,0.36,1.0187,0.0
2023-10-12,crisis,0.36,0.9997,0.0
2023-10-13,crisis,0.4,1.0265,0.0
2023-10-16,crisis,0.4,0.8028,0.0
2023-10-17,crisis,0.4,0.8427,0.0
2023-10-18,crisis,0.4,0.8407,0.0
2023-10-19,crisis,0.4,0.7998,0.0333
2023-10-20,crisis,0.4,0.7845,0.0667
2023-10-23,crisis,0.4,0.868,0.0667
2023-10-24,crisis,0.4,0.8471,0.0667
2023-10-25,calm_bull,1.0,0.9062,0.0667
2023-10-26,calm_bull,1.0,0.8729,0.0667
2023-10-27,calm_bull,1.0,0.6784,0.0667
2023-10-30,calm_bull,1.0,0.3736,0.1
2023-10-31,calm_bull,1.0,0.3388,0.1333
2023-11-01,calm_bull,1.0,0.1763,0.1333
2023-11-02,calm_bull,0.9,0.1462,0.1333
2023-11-03,calm_bull,0.9,0.0856,0.1333
2023-11-06,euphoric,0.765,-0.0921,0.2333
2023-11-07,euphoric,0.765,-0.1073,0.2667
2023-11-08,euphoric,0.765,-0.1787,0.3
2023-11-09,euphoric,0.765,-0.2145,0.3333
2023-11-10,euphoric,0.765,-0.2449,0.3667
2023-11-13,euphoric,0.765,-0.4555,0.4
2023-11-14,euphoric,0.765,-0.4789,0.4333
2023-11-15,euphoric,0.765,-0.503,0.4667
2023-11-16,euphoric,0.765,-0.5642,0.4667
2023-11-17,euphoric,0.765,-0.6384,0.5
2023-11-20,euphoric,0.765,-0.6845,0.5333
2023-11-21,euphoric,0.765,-0.7227,0.5667
2023-11-22,euphoric,0.765,-0.8623,0.6
2023-11-23,euphoric,0.765,-0.9018,0.6333
2023-11-24,euphoric,0.765,-0.9888,0.6667
2023-11-27,euphoric,0.765,-1.0341,0.7667
2023-11-28,euphoric,0.765,-1.036,0.7667
2023-11-29,euphoric,0.765,-1.0398,0.8
2023-11-30,euphoric,0.765,-1.0348,0.7667
2023-12-01,euphoric,0.765,-1.0398,0.8
2023-12-04,euphoric,0.765,-1.0512,0.8333
2023-12-05,euphoric,0.765,-1.051,0.8333
2023-12-06,euphoric,0.765,-1.0477,0.8333
2023-12-07,euphoric,0.765,-1.0493,0.8333
2023-12-08,euphoric,0.85,-1.0503,0.8333
2023-12-11,euphoric,0.765,-1.0439,0.8333
2023-12-12,euphoric,0.765,-1.0473,0.8667
2023-12-13,euphoric,0.765,-1.0623,0.9
2023-12-14,euphoric,0.765,-1.0631,0.9
2023-12-15,euphoric,0.765,-1.0554,0.8667
2023-12-18,euphoric,0.765,-1.0583,0.9
2023-12-19,euphoric,0.765,-1.0542,0.9
2023-12-20,euphoric,0.765,-1.0505,0.9
2023-12-21,euphoric,0.765,-1.0476,0.9
2023-12-22,euphoric,0.765,-1.0406,0.9
2023-12-26,euphoric,0.765,-1.0394,0.8667
2023-12-27,euphoric,0.765,-1.0384,0.8667
2023-12-28,euphoric,0.765,-1.0377,0.8667
2023-12-29,euphoric,0.765,-1.0376,0.8667
2024-01-02,euphoric,0.765,-1.054,0.9333
2024-01-03,euphoric,0.765,-1.054,0.9333
2024-01-04,euphoric,0.765,-1.0546,0.9333
2024-01-05,euphoric,0.85,-1.0546,0.9333
2024-01-08,euphoric,0.85,-1.0537,0.9333
2024-01-09,euphoric,0.85,-1.0525,0.9333
2024-01-10,euphoric,0.85,-1.0513,0.9333
2024-01-11,euphoric,0.85,-1.0501,0.9333
2024-01-12,euphoric,0.85,-1.0488,0.9333
2024-01-16,euphoric,0.85,-1.0539,0.9667
2024-01-17,euphoric,0.85,-1.0524,0.9667
2024-01-18,euphoric,0.85,-1.0509,0.9667
2024-01-19,euphoric,0.85,-1.0501,0.9667
2024-01-22,euphoric,0.85,-1.0588,1.0
2024-01-23,euphoric,0.85,-1.0572,1.0
2024-01-24,euphoric,0.85,-1.0557,1.0
2024-01-25,euphoric,0.85,-1.0542,1.0
2024-01-26,euphoric,0.85,-1.0532,1.0
2024-01-29,euphoric,0.85,-1.0491,1.0
2024-01-30,euphoric,0.85,-1.0476,1.0
2024-01-31,euphoric,0.85,-1.0466,1.0
2024-02-01,euphoric,0.85,-1.0463,1.0
2024-02-02,euphoric,0.85,-1.0447,1.0
2024-02-05,euphoric,0.85,-1.0404,1.0
2024-02-06,calm_bull,1.0,-1.0391,1.0
2024-02-07,calm_bull,1.0,-1.0381,1.0
2024-02-08,calm_bull,1.0,-1.0377,1.0
2024-02-09,calm_bull,1.0,-1.0374,1.0
2024-02-12,calm_bull,1.0,-1.0366,1.0
2024-02-13,calm_bull,1.0,-1.0365,1.0
2024-02-14,calm_bull,1.0,-1.0364,1.0
2024-02-15,calm_bull,1.0,-1.0363,1.0
2024-02-16,calm_bull,1.0,-1.0362,1.0
2024-02-20,calm_bull,1.0,-1.0356,1.0
2024-02-21,calm_bull,1.0,-1.0354,1.0
2024-02-22,calm_bull,1.0,-1.0329,1.0
2024-02-23,calm_bull,1.0,-1.0327,1.0
2024-02-26,calm_bull,1.0,-1.0322,1.0
2024-02-27,calm_bull,1.0,-1.0291,1.0
2024-02-28,calm_bull,1.0,-1.029,1.0
2024-02-29,calm_bull,1.0,-1.0289,1.0
2024-03-01,calm_bull,1.0,-1.0288,1.0
2024-03-04,calm_bull,1.0,-1.0285,1.0
2024-03-05,calm_bull,1.0,-1.0284,1.0
2024-03-06,calm_bull,1.0,-1.0283,1.0
2024-03-07,calm_bull,1.0,-1.0276,1.0
2024-03-08,calm_bull,1.0,-1.0276,1.0
2024-03-11,calm_bull,1.0,-1.0273,1.0
2024-03-12,calm_bull,1.0,-1.0273,1.0
2024-03-13,calm_bull,1.0,-1.0272,1.0
2024-03-14,calm_bull,1.0,-1.0271,1.0
2024-03-15,calm_bull,1.0,-1.027,1.0
2024-03-18,calm_bull,1.0,-1.0269,1.0
2024-03-19,calm_bull,1.0,-1.0268,1.0
2024-03-20,calm_bull,1.0,-1.0262,1.0
2024-03-21,calm_bull,1.0,-1.0262,1.0
2024-03-22,calm_bull,1.0,-1.0262,1.0
2024-03-25,calm_bull,1.0,-1.0281,1.0
2024-03-26,calm_bull,1.0,-1.0281,1.0
2024-03-27,calm_bull,1.0,-1.0222,0.9667
2024-03-28,calm_bull,0.9,-0.9887,0.9333
2024-04-01,calm_bull,1.0,-0.9683,0.8667
2024-04-02,calm_bull,1.0,-0.9633,0.8667
2024-04-03,calm_bull,1.0,-0.9624,0.8667
2024-04-04,calm_bull,1.0,-0.9627,0.8667
2024-04-05,calm_bull,0.9,-0.9624,0.8667
2024-04-08,calm_bull,1.0,-0.9636,0.8667
2024-04-09,euphoric,0.85,-0.9637,0.8667
2024-04-10,euphoric,0.85,-0.9639,0.8667
2024-04-11,euphoric,0.765,-0.964,0.8667
2024-04-12,euphoric,0.765,-0.9635,0.8667
2024-04-15,euphoric,0.765,-0.9635,0.8667
2024-04-16,euphoric,0.765,-0.9629,0.8667
2024-04-17,euphoric,0.765,-0.9619,0.8667
2024-04-18,euphoric,0.765,-0.9568,0.8667
2024-04-19,euphoric,0.765,-0.9535,0.8667
2024-04-22,euphoric,0.765,-0.9408,0.8667
2024-04-23,euphoric,0.765,-0.9323,0.8333
2024-04-24,euphoric,0.765,-0.9291,0.8333
2024-04-25,euphoric,0.765,-0.9254,0.8333
2024-04-26,euphoric,0.765,-0.9293,0.8667
2024-04-29,euphoric,0.765,-0.9627,0.9
2024-04-30,euphoric,0.765,-0.9674,0.9333
2024-05-01,euphoric,0.765,-0.9774,0.9667
2024-05-02,euphoric,0.85,-0.9646,0.9333
2024-05-03,euphoric,0.85,-0.9595,0.9333
2024-05-06,euphoric,0.85,-0.9276,0.8667
2024-05-07,euphoric,0.85,-0.9231,0.8667
